ts_ms,funding_rate
1685318400000,-0.00003415
1685347200000,0.0001
1685376000000,0.0001
1685404800000,0.0001
1685433600000,0.0001
1685462400000,0.0001
1685491200000,0.00009672
1685520000000,0.0001
1685548800000,0.0001
1685577600000,0.0001
1685606400000,0.0001
1685635200000,0.0001
1685664000000,0.0001
1685692800000,0.0001
1685721600000,0.0001
1685750400000,0.0001
1685779200000,0.0001
1685808000000,0.0001
1685836800000,0.0001
1685865600000,0.0001
1685894400000,0.0001
1685923200000,0.0001
1685952000000,0.0001
1685980800000,0.0001
1686009600000,-0.00011068
1686038400000,-0.0000195
1686067200000,0.0001
1686096000000,-0.0000678
1686124800000,-0.00018553
1686153600000,-0.00017057
1686182400000,0.00004366
1686211200000,0.00005917
1686240000000,0.00002075
1686268800000,0.0001
1686297600000,0.00006627
1686326400000,0.0001
1686355200000,0.0001
1686384000000,-0.00063052
1686412800000,-0.00052817
1686441600000,-0.00034551
1686470400000,-0.00040944
1686499200000,-0.00055953
1686528000000,-0.00034657
1686556800000,-0.00124109
1686585600000,-0.00055905
1686614400000,-0.00002272
1686643200000,-0.00024591
1686672000000,-0.00052895
1686700800000,-0.00027267
1686729600000,-0.00069265
1686758400000,-0.0008199
1686787200000,-0.00068773
1686816000000,-0.00066131
1686844800000,-0.00043222
1686873600000,-0.00023538
1686902400000,-0.00020266
1686931200000,-0.00050229
1686960000000,-0.00002571
1686988800000,0.0001
1687017600000,-0.00003712
1687046400000,0.0001
1687075200000,-0.00005558
1687104000000,0.0001
1687132800000,-0.00004005
1687161600000,-0.00014479
1687190400000,-0.00017851
1687219200000,-0.00014306
1687248000000,-0.00011097
1687276800000,-0.0001215
1687305600000,0.0001
1687334400000,0.0001
1687363200000,0.0001
1687392000000,0.0001
1687420800000,0.0001
1687449600000,0.0001
1687478400000,0.0000616
1687507200000,0.0001
1687536000000,0.0001
1687564800000,0.0001
1687593600000,0.0001
1687622400000,0.00007976
1687651200000,-0.00009486
1687680000000,-0.00009253
1687708800000,-0.0000087
1687737600000,0.00000112
1687766400000,0.0001
1687795200000,0.0001
1687824000000,-0.00015659
1687852800000,0.0001
1687881600000,0.00008621
1687910400000,-0.0001289
1687939200000,-0.00025541
1687968000000,-0.00008046
1687996800000,-0.00038911
1688025600000,-0.00023772
1688054400000,-0.00016115
1688083200000,-0.00016343
1688112000000,0.0001
1688140800000,0.0001
1688169600000,0.0001
1688198400000,0.0001
1688227200000,0.0001
1688256000000,0.0001
1688284800000,0.0001
1688313600000,0.0001
1688342400000,0.0001
1688371200000,0.0001
1688400000000,0.00009543
1688428800000,-0.00016826
1688457600000,0.00004394
1688486400000,-0.00010409
1688515200000,-0.00007423
1688544000000,0.00000985
1688572800000,-0.00043478
1688601600000,-0.00032258
1688630400000,-0.00005023
1688659200000,-0.00043182
1688688000000,-0.00099458
1688716800000,-0.00082945
1688745600000,-0.00050131
1688774400000,-0.00062596
1688803200000,-0.00032489
1688832000000,-0.00048745
1688860800000,-0.00032994
1688889600000,-0.0003266
1688918400000,-0.0005615
1688947200000,-0.0004951
1688976000000,-0.00033665
1689004800000,-0.00065284
1689033600000,-0.00063028
1689062400000,-0.0008365
1689091200000,-0.00101643
1689120000000,-0.00071432
1689148800000,-0.00091054
1689177600000,-0.000656
1689206400000,-0.00110271
1689235200000,-0.00082404
1689264000000,-0.00090555
1689292800000,-0.000244
1689321600000,-0.00060427
1689350400000,-0.00048215
1689379200000,-0.00136987
1689408000000,-0.00077642
1689436800000,-0.00105179
1689465600000,-0.0010731
1689494400000,-0.00089177
1689523200000,-0.00111565
1689552000000,-0.00194297
1689580800000,-0.00099744
1689609600000,-0.00048853
1689638400000,-0.00044416
1689667200000,-0.0004622
1689696000000,0.0001
1689724800000,0.0001
1689753600000,0.0001
1689782400000,0.0001
1689811200000,0.0001
1689840000000,0.0001
1689868800000,0.0001
1689897600000,0.0001
1689926400000,0.0001
1689955200000,0.0001
1689984000000,0.0001
1690012800000,0.0001
1690041600000,0.0001
1690070400000,0.0001
1690099200000,0.0001
1690128000000,0.0001
1690156800000,0.0001
1690185600000,0.0001
1690214400000,0.0001
1690243200000,0.0001
1690272000000,0.0001
1690300800000,0.0001
1690329600000,0.0001
1690358400000,0.0001
1690387200000,0.00004834
1690416000000,-0.00006083
1690444800000,0.0001
1690473600000,0.0001
1690502400000,0.0001
1690531200000,0.0001
1690560000000,-0.00003768
1690588800000,0.0001
1690617600000,0.0001
1690646400000,0.0001
1690675200000,0.0001
1690704000000,0.0001
1690732800000,0.0001
1690761600000,0.0001
1690790400000,0.0001
