ts_ms,oi
1712041200000,556050.02
1712044800000,560237.35
1712048400000,557524.84
1712052000000,555871.82999999
1712055600000,550657.17
1712059200000,549757.17
1712062800000,554416.36
1712066400000,542184.4
1712070000000,553154.19999999
1712073600000,541208.73
1712077200000,550546.6
1712080800000,547151.67
1712084400000,549743.42
1712088000000,551909.77
1712091600000,549240.36
1712095200000,544007.25
1712098800000,545700.56
1712102400000,546072.94999999
1712106000000,544329.34
1712109600000,547288.24
1712113200000,546663.46
1712116800000,547456.63
1712120400000,549294.89
1712124000000,551872.99
1712127600000,551025.66
1712131200000,548574.56
1712134800000,550114.68999999
1712138400000,554908.6
1712142000000,552483.24
1712145600000,549616.15
1712149200000,552460.55
1712152800000,556273.15
1712156400000,564866.35
1712160000000,551759.35
1712163600000,556254.36
1712167200000,546427.48
1712170800000,553872.14
1712174400000,548317.48
1712178000000,550137.37
1712181600000,555781.78
1712185200000,550341.55
1712188800000,549437.47
1712192400000,549355.52
1712196000000,546282.31999999
1712199600000,546994.43999999
1712203200000,550865.18999999
1712206800000,545576.77
1712210400000,541494.54
1712214000000,545049.96
1712217600000,551476.65
1712221200000,552503.49
1712224800000,552033.23
1712228400000,559116.63
1712232000000,560962.75
1712235600000,563573.11
1712239200000,556057.57999999
1712242800000,555153.37
1712246400000,557332.8
1712250000000,555924.25
1712253600000,555224.34
1712257200000,550973.8
1712260800000,558640.35
1712264400000,542616.66
1712268000000,545151.96
1712271600000,548282.92
1712275200000,548620.85
1712278800000,550815.71
1712282400000,550566.53
1712286000000,549529.65
1712289600000,545075.01
1712293200000,550264.57999999
1712296800000,554595.65
1712300400000,543999.05
1712304000000,544003.75
1712307600000,542227.85
1712311200000,545452.93
1712314800000,549482.73
1712318400000,548922.47
1712322000000,534968.67
1712325600000,551081.31999999
1712329200000,563922.31
1712332800000,564047.18
1712336400000,554824.85
1712340000000,549793.65
1712343600000,548145.64
1712347200000,546068.68999999
1712350800000,548375.11
1712354400000,547818.05
1712358000000,543037.72
1712361600000,544218.68
1712365200000,543586.43999999
1712368800000,542511.15
1712372400000,542323.65
1712376000000,542446.55
1712379600000,541665.6
1712383200000,541577.04
1712386800000,542114.24
1712390400000,541715.96
1712394000000,542854.35
1712397600000,543181.81999999
1712401200000,543985.56
1712404800000,542739.43
1712408400000,542190.26
1712412000000,541871.66
1712415600000,541854.66
1712419200000,542893.69999999
1712422800000,543273.09
1712426400000,545582.55
1712430000000,545944.41
1712433600000,545985.56
1712437200000,547050.29
1712440800000,545676.81999999
1712444400000,549327.14
1712448000000,545276.47
1712451600000,546814.9
1712455200000,551003.68999999
1712458800000,552956.35
1712462400000,553407.06999999
1712466000000,552501.56
1712469600000,552925.02
1712473200000,553718.8
1712476800000,554267.65
1712480400000,553188.56999999
1712484000000,551707.27
1712487600000,551202.96
1712491200000,551523.15
1712494800000,556004.28
1712498400000,558217.12
1712502000000,559143.16
1712505600000,559092.63
1712509200000,556690.98
1712512800000,552747.22
1712516400000,552544.43999999
1712520000000,553663.0
1712523600000,553270.25
1712527200000,555024.47
1712530800000,559934.41
1712534400000,562070.84
1712538000000,564724.47
1712541600000,562482.54
1712545200000,560885.5
1712548800000,560032.39
1712552400000,559224.5
1712556000000,563064.68999999
1712559600000,563440.66
1712563200000,561459.68
1712566800000,573491.71
1712570400000,581167.76
1712574000000,579324.16
1712577600000,581648.73
1712581200000,582746.87
1712584800000,592131.74
1712588400000,579367.73
1712592000000,582177.28
1712595600000,584147.49
1712599200000,585731.57999999
1712602800000,581020.88
1712606400000,582134.91
1712610000000,582607.24
1712613600000,584216.39
1712617200000,584845.63
1712620800000,582443.1
1712624400000,582062.38
1712628000000,590096.89
1712631600000,590140.48
1712635200000,586295.14
1712638800000,587448.18999999
1712642400000,584141.03
1712646000000,576600.87
1712649600000,588862.4
1712653200000,576314.63
1712656800000,578205.71
1712660400000,579918.84
1712664000000,578348.55
1712667600000,578349.25
1712671200000,574998.02
1712674800000,567093.3
1712678400000,574438.27
1712682000000,570534.46
1712685600000,574654.51
1712689200000,575302.32999999
1712692800000,572360.82999999
1712696400000,569002.46
1712700000000,570362.31999999
1712703600000,571619.71
1712707200000,563697.06999999
1712710800000,569023.92
1712714400000,561453.54
1712718000000,558426.68999999
1712721600000,558519.34
1712725200000,561776.22
1712728800000,563920.87
1712732400000,564665.31
1712736000000,565417.37
1712739600000,561776.24
1712743200000,559541.64
1712746800000,557006.27
1712750400000,558946.68999999
1712754000000,564168.42
1712757600000,563904.61
1712761200000,561534.28
1712764800000,562629.31
1712768400000,563892.69999999
1712772000000,556762.75
1712775600000,558439.5
1712779200000,555013.92
1712782800000,556913.85
1712786400000,559643.93
1712790000000,558313.23
1712793600000,555809.76
1712797200000,555270.42
1712800800000,555675.75
1712804400000,554086.24
1712808000000,553580.73
1712811600000,553369.51
1712815200000,552395.91
1712818800000,552010.62
1712822400000,548929.78
1712826000000,551383.5
1712829600000,550871.49
1712833200000,551292.02
1712836800000,548214.01
1712840400000,552881.24
1712844000000,545598.19999999
1712847600000,537725.89
1712851200000,541402.54
1712854800000,544526.37
1712858400000,544346.06
1712862000000,548348.31
1712865600000,549059.04
1712869200000,550090.37
1712872800000,542841.63
1712876400000,545015.44999999
1712880000000,543830.61
1712883600000,545514.18999999
1712887200000,545023.44999999
1712890800000,545257.02
1712894400000,544599.93999999
1712898000000,544880.63
1712901600000,543653.02
1712905200000,542423.35
1712908800000,542639.82999999
1712912400000,543160.43
1712916000000,543050.68999999
1712919600000,548187.39
1712923200000,549727.07999999
1712926800000,548537.93
1712930400000,545126.91
1712934000000,543270.17
1712937600000,545993.26
1712941200000,550314.62
1712944800000,540883.14
1712948400000,539315.48
1712952000000,532468.61
1712955600000,535003.41
1712959200000,538522.97
1712962800000,539871.3
1712966400000,538915.97
1712970000000,538936.55
1712973600000,538431.72
1712977200000,534525.15
1712980800000,529982.16
1712984400000,525743.18
1712988000000,524970.64
1712991600000,527015.31
1712995200000,525271.37
1712998800000,525300.44999999
1713002400000,525200.19999999
1713006000000,527257.73
1713009600000,525591.39
1713013200000,527504.34
1713016800000,529828.42
1713020400000,527239.06999999
1713024000000,528820.57999999
1713027600000,525793.43999999
1713031200000,526603.0
1713034800000,524782.46
1713038400000,513740.14
1713042000000,510494.6
1713045600000,511765.38
1713049200000,503729.25
1713052800000,499355.21
1713056400000,499017.97
1713060000000,505742.21
1713063600000,507314.51
1713067200000,512844.19
1713070800000,511914.16
1713074400000,510838.98
1713078000000,514465.4
1713081600000,516722.03
1713085200000,515917.37
1713088800000,516533.02
1713092400000,520450.18
1713096000000,522072.01
1713099600000,523584.73
1713103200000,523860.72
1713106800000,520908.68
1713110400000,520672.2
1713114000000,518143.53
1713117600000,507522.32
1713121200000,508106.18
1713124800000,507962.62
1713128400000,507639.89
1713132000000,505950.26
1713135600000,516525.2
1713139200000,511481.16
1713142800000,510256.6
1713146400000,514942.38
1713150000000,513462.59
1713153600000,517317.03
1713157200000,513950.99
1713160800000,515048.05
1713164400000,518429.55
1713168000000,514465.82
1713171600000,516866.89
1713175200000,514974.06
1713178800000,516068.14
1713182400000,515089.72
1713186000000,512044.21
1713189600000,509361.93
1713193200000,503916.48
1713196800000,509196.87
1713200400000,509531.01
1713204000000,508233.74
1713207600000,503671.49
1713211200000,506589.47
1713214800000,508042.45
1713218400000,515009.99
1713222000000,512049.87
1713225600000,510789.93
1713229200000,507295.72
1713232800000,505284.6
1713236400000,505247.42
1713240000000,505281.78
1713243600000,501618.11
1713247200000,503146.38
1713250800000,507708.3
1713254400000,503426.96
1713258000000,504247.53
1713261600000,502337.12
1713265200000,513184.31
1713268800000,510736.2
1713272400000,513044.12
1713276000000,514984.16
1713279600000,509168.44
1713283200000,514479.08
1713286800000,515450.16
1713290400000,514160.48
1713294000000,516773.24
1713297600000,516164.94
1713301200000,516973.56
1713304800000,516110.87
1713308400000,513168.61
1713312000000,514205.6
1713315600000,515601.29
1713319200000,516088.8
1713322800000,517151.79
1713326400000,516499.07
1713330000000,520109.66
1713333600000,518755.11
1713337200000,526736.87
1713340800000,523863.24
1713344400000,514224.43
1713348000000,513394.7
1713351600000,521377.88
1713355200000,513807.96
1713358800000,513919.11
1713362400000,518884.62
1713366000000,509773.96
1713369600000,511435.97
1713373200000,511271.14
1713376800000,513575.12
1713380400000,518421.7
1713384000000,526544.79
1713387600000,523333.84
1713391200000,525533.77
1713394800000,527119.43
1713398400000,526771.96
1713402000000,528136.5
1713405600000,527470.72
1713409200000,527843.1
1713412800000,529714.24
1713416400000,523999.78
1713420000000,510439.28
1713423600000,514070.69
1713427200000,516310.9
1713430800000,515153.26
1713434400000,511569.67
1713438000000,509803.07
1713441600000,516651.03
1713445200000,514273.18
1713448800000,513517.2
1713452400000,498792.94
1713456000000,509087.14
1713459600000,510239.37
1713463200000,494222.75
1713466800000,504504.57
1713470400000,496284.54
1713474000000,509391.7
1713477600000,509388.81
1713481200000,508073.73
1713484800000,508679.36
1713488400000,505604.72
1713492000000,516334.14
1713495600000,516901.43
1713499200000,513046.71
1713502800000,524568.5
1713506400000,518407.51
1713510000000,518202.68
1713513600000,535671.92
1713517200000,530428.41
1713520800000,530583.41
1713524400000,535667.61
1713528000000,537737.61
1713531600000,534496.22
1713535200000,534270.54
1713538800000,530877.26
1713542400000,528157.67
1713546000000,521112.3
1713549600000,518961.35
1713553200000,522322.64
1713556800000,526640.81
1713560400000,514418.84
1713564000000,520716.45
