ts_ms,oi
1709582400000,119249.97
1709586000000,119326.61
1709589600000,120342.34
1709593200000,120139.07
1709596800000,119248.68
1709600400000,119994.18
1709604000000,119865.9
1709607600000,119387.88
1709611200000,119043.1
1709614800000,120731.0
1709618400000,118174.8
1709622000000,116700.53
1709625600000,115325.62
1709629200000,114849.96
1709632800000,115524.43
1709636400000,116064.98
1709640000000,114986.17
1709643600000,115208.0
1709647200000,115547.11
1709650800000,117065.9
1709654400000,118100.15
1709658000000,128307.31
1709661600000,128117.62
1709665200000,128099.34
1709668800000,134604.16
1709672400000,130348.85
1709676000000,126117.59
1709679600000,123928.59
1709683200000,124553.92
1709686800000,124876.01
1709690400000,123944.89
1709694000000,123495.29
1709697600000,124484.61
1709701200000,130788.41
1709704800000,131073.51
1709708400000,130809.51
1709712000000,138211.87
1709715600000,137759.03
1709719200000,139680.39
1709722800000,129884.57
1709726400000,118503.87
1709730000000,114921.13
1709733600000,117049.36
1709737200000,117924.93
1709740800000,117979.2
1709744400000,118923.43
1709748000000,119578.51
1709751600000,119828.47
1709755200000,118969.17
1709758800000,119383.66
1709762400000,118816.03
1709766000000,119219.19
1709769600000,119274.62
1709773200000,120040.4
1709776800000,121375.53
1709780400000,121338.63
1709784000000,121108.1
1709787600000,122382.98
1709791200000,121435.16
1709794800000,121016.57
1709798400000,122073.76
1709802000000,124363.34
1709805600000,123592.09
1709809200000,125131.18
1709812800000,126546.89
1709816400000,129198.81
1709820000000,131373.4
1709823600000,130752.47
1709827200000,132095.45
1709830800000,131268.57
1709834400000,132702.60999999
1709838000000,134327.76
1709841600000,134241.82
1709845200000,134198.93
1709848800000,133341.9
1709852400000,133124.16
1709856000000,133358.04999999
1709859600000,132877.60999999
1709863200000,132658.91
1709866800000,132411.51999999
1709870400000,132932.7
1709874000000,133121.13
1709877600000,132803.29999999
1709881200000,132506.57
1709884800000,133074.13
1709888400000,133374.57999999
1709892000000,133609.89
1709895600000,133502.6
1709899200000,133253.24
1709902800000,131462.09
1709906400000,130755.79
1709910000000,130809.81
1709913600000,128456.27
1709917200000,126256.67
1709920800000,125640.08
1709924400000,126482.0
1709928000000,126987.6
1709931600000,126140.23
1709935200000,126473.45
1709938800000,126091.92
1709942400000,126269.1
1709946000000,127250.64
1709949600000,127066.2
1709953200000,127023.02
1709956800000,126793.2
1709960400000,126393.3
1709964000000,126822.48
1709967600000,127555.86
1709971200000,127057.76
1709974800000,129705.2
1709978400000,132666.25
1709982000000,136501.51999999
1709985600000,135293.73
1709989200000,134822.54999999
1709992800000,135055.21
1709996400000,134739.67
1710000000000,137888.76999999
1710003600000,138590.76999999
1710007200000,138225.63
1710010800000,138717.12
1710014400000,138817.32
1710018000000,138784.87
1710021600000,138764.0
1710025200000,138580.43
1710028800000,138812.09
1710032400000,139049.68
1710036000000,138768.95
1710039600000,138765.4
1710043200000,139024.99
1710046800000,137409.12
1710050400000,136971.59
1710054000000,136872.29999999
1710057600000,136542.64
1710061200000,137262.84
1710064800000,135079.01999999
1710068400000,136564.43
1710072000000,138181.51
1710075600000,138995.96
1710079200000,139924.5
1710082800000,141377.04999999
1710086400000,139900.91
1710090000000,138623.07999999
1710093600000,139371.51999999
1710097200000,139303.44
1710100800000,139169.07999999
1710104400000,139265.7
1710108000000,139431.42
1710111600000,139644.82999999
1710115200000,139674.74
1710118800000,137747.06
1710122400000,138161.96
1710126000000,140077.79
1710129600000,140902.99
1710133200000,140838.53
1710136800000,140795.98
1710140400000,139919.79999999
1710144000000,137283.85999999
1710147600000,137820.85999999
1710151200000,139770.9
1710154800000,141576.28
1710158400000,141667.28
1710162000000,139722.76
1710165600000,139262.59
1710169200000,140200.15
1710172800000,141652.48
1710176400000,146102.65
1710180000000,146822.6
1710183600000,147116.29
1710187200000,149312.91
1710190800000,149817.32
1710194400000,150196.25
1710198000000,156248.07999999
1710201600000,155301.6
1710205200000,159670.98
1710208800000,162481.99
1710212400000,162566.7
1710216000000,167869.26
1710219600000,168639.14
1710223200000,171836.60999999
1710226800000,174087.37
1710230400000,176752.59
1710234000000,178389.03
1710237600000,179409.44
1710241200000,178265.44
1710244800000,177014.6
1710248400000,177309.22
1710252000000,177512.26
1710255600000,163659.75
1710259200000,153903.79999999
1710262800000,149381.53
1710266400000,149564.04
1710270000000,150466.68
1710273600000,156891.66
1710277200000,153729.63
1710280800000,151982.67
1710284400000,152098.37
1710288000000,152055.87
1710291600000,151280.15
1710295200000,151527.67
1710298800000,151521.0
1710302400000,151473.74
1710306000000,152096.09
1710309600000,151338.66
1710313200000,151488.62
1710316800000,159392.73
1710320400000,160030.85
1710324000000,162271.24
1710327600000,164036.72
1710331200000,166045.78
1710334800000,167947.51999999
1710338400000,167276.98
1710342000000,163851.78
1710345600000,160899.12
1710349200000,160082.49
1710352800000,160674.63
1710356400000,160654.0
1710360000000,159205.07
1710363600000,160284.47
1710367200000,161931.14
1710370800000,165119.60999999
1710374400000,165618.54999999
1710378000000,162832.47
1710381600000,161777.5
1710385200000,160419.26999999
1710388800000,159267.12
1710392400000,155005.82999999
1710396000000,156582.07999999
1710399600000,162930.81
1710403200000,157726.4
1710406800000,157282.51
1710410400000,157637.78
1710414000000,157493.60999999
1710417600000,161505.15
1710421200000,163790.1
1710424800000,160719.01
1710428400000,161134.93
1710432000000,157721.57999999
1710435600000,161797.25
1710439200000,159683.99
1710442800000,158034.69
1710446400000,158702.71
1710450000000,158496.4
1710453600000,160415.79999999
1710457200000,159484.88
1710460800000,159760.89
1710464400000,162010.57
1710468000000,161415.76
1710471600000,160614.85999999
1710475200000,162212.66
1710478800000,164549.74
1710482400000,162350.13
1710486000000,164380.63
1710489600000,164610.62
1710493200000,163383.93
1710496800000,154924.29
1710500400000,152755.57999999
1710504000000,156093.29
1710507600000,153250.13
1710511200000,150335.62
1710514800000,147213.72
1710518400000,144628.67
1710522000000,144622.43
1710525600000,143910.29
1710529200000,144798.54
1710532800000,143513.87
1710536400000,144022.10999999
1710540000000,145080.56
1710543600000,147369.79
1710547200000,155811.54999999
1710550800000,155597.68
1710554400000,153703.79999999
1710558000000,152129.9
1710561600000,157774.39
1710565200000,158025.12
1710568800000,159248.93
1710572400000,154118.85999999
1710576000000,153973.72
1710579600000,154560.7
1710583200000,155679.42
1710586800000,157896.57
1710590400000,152944.10999999
1710594000000,150335.63
1710597600000,149689.95
1710601200000,148638.85
1710604800000,149588.51999999
1710608400000,149441.75
1710612000000,148818.01
1710615600000,148145.1
1710619200000,147117.65
1710622800000,147407.99
1710626400000,146809.65
1710630000000,146814.79
1710633600000,149393.5
1710637200000,148077.01
1710640800000,148605.84
1710644400000,150370.34
1710648000000,151268.89
1710651600000,150106.91
1710655200000,149794.89
1710658800000,148991.54
1710662400000,134778.94
1710666000000,132046.95
1710669600000,130814.91
1710673200000,129478.91
1710676800000,128132.3
1710680400000,128399.47
1710684000000,127834.2
1710687600000,127192.08
1710691200000,127257.44
1710694800000,126156.12
1710698400000,124827.4
1710702000000,123932.62
1710705600000,123586.6
1710709200000,123380.85
1710712800000,123599.8
1710716400000,123711.9
1710720000000,126612.24
1710723600000,133483.16
1710727200000,131982.21
1710730800000,132616.54999999
1710734400000,134020.31
1710738000000,135189.79
1710741600000,133437.78
1710745200000,134815.28
1710748800000,135588.76
1710752400000,134222.87
1710756000000,133160.95
1710759600000,132515.87
1710763200000,133471.57
1710766800000,133178.46
1710770400000,133164.32
1710774000000,133925.29
1710777600000,132151.45
1710781200000,130172.15
1710784800000,128458.56
1710788400000,128289.24
1710792000000,128158.39
1710795600000,128614.29
1710799200000,128328.88
1710802800000,127861.65
1710806400000,128726.73
1710810000000,128824.86
1710813600000,127085.0
1710817200000,125768.14
1710820800000,129053.55
1710824400000,129599.86
1710828000000,132310.12
1710831600000,132422.22
1710835200000,127551.45
1710838800000,128916.98
1710842400000,128408.77
1710846000000,128138.56
1710849600000,127564.57
1710853200000,125042.53
1710856800000,124518.19
1710860400000,125414.13
1710864000000,125120.6
1710867600000,122666.98
1710871200000,120578.77
1710874800000,120207.24
1710878400000,120043.53
1710882000000,120675.38
1710885600000,121224.7
1710889200000,122131.28
1710892800000,124493.05
1710896400000,123736.96
1710900000000,124381.5
1710903600000,125269.18
1710907200000,126546.63
1710910800000,126784.43
1710914400000,127594.02
1710918000000,127189.65
1710921600000,124528.99
1710925200000,124387.22
1710928800000,127467.83
1710932400000,127202.5
1710936000000,127528.24
1710939600000,124908.76
1710943200000,124484.49
1710946800000,125830.33
1710950400000,122516.61
1710954000000,123992.75
1710957600000,122799.64
1710961200000,121076.95
1710964800000,119074.39
1710968400000,118340.69
1710972000000,120601.63
1710975600000,120415.84
1710979200000,120801.43
1710982800000,120487.61
1710986400000,120992.79
1710990000000,119280.99
1710993600000,119498.46
1710997200000,120631.18
1711000800000,119531.48
1711004400000,120134.58
1711008000000,120026.78
1711011600000,120308.54
1711015200000,123674.26
1711018800000,126446.1
1711022400000,128311.91
1711026000000,125226.19
1711029600000,125093.93
1711033200000,124942.64
1711036800000,123815.41
1711040400000,121151.41
1711044000000,120027.95
1711047600000,117013.27
1711051200000,117011.23
1711054800000,116933.16
1711058400000,116355.26
1711062000000,116188.68
1711065600000,116358.5
1711069200000,117441.32
1711072800000,114948.02
1711076400000,113973.88
1711080000000,113237.69
1711083600000,112420.4
1711087200000,114507.68
1711090800000,114131.73
1711094400000,113750.79
1711098000000,114044.27
1711101600000,114715.63
1711105200000,114916.37
1711108800000,115792.58
1711112400000,117181.53
1711116000000,118002.6
1711119600000,119111.94
1711123200000,120794.33
1711126800000,120315.83
1711130400000,120456.18
1711134000000,120468.83
1711137600000,118935.8
1711141200000,119709.55
1711144800000,119577.48
1711148400000,121577.71
1711152000000,121266.8
1711155600000,127619.55
1711159200000,126707.88
1711162800000,126636.52
1711166400000,126959.17
1711170000000,126895.61
1711173600000,127911.33
1711177200000,125780.17
1711180800000,126339.03
1711184400000,126385.29
1711188000000,127839.07
1711191600000,126532.59
1711195200000,127100.6
1711198800000,125555.24
1711202400000,124375.98
1711206000000,125306.43
1711209600000,125604.64
1711213200000,124455.2
1711216800000,124216.03
1711220400000,124090.89
1711224000000,124343.76
1711227600000,124251.54
1711231200000,124385.59
1711234800000,124125.86
1711238400000,124632.06
1711242000000,124334.62
1711245600000,124697.48
1711249200000,124984.43
1711252800000,126579.52
1711256400000,127514.77
1711260000000,127747.86
1711263600000,127425.36
1711267200000,127418.48
1711270800000,128452.61
1711274400000,129084.5
1711278000000,130580.49
1711281600000,131816.76999999
1711285200000,131335.10999999
1711288800000,131500.73
1711292400000,131758.92
1711296000000,131799.84
1711299600000,131626.59
1711303200000,129909.55
1711306800000,129397.05
1711310400000,129468.88
1711314000000,129783.45
1711317600000,131207.12
1711321200000,131033.15
1711324800000,132989.04999999
1711328400000,135951.7
1711332000000,136327.76
1711335600000,145852.96
1711339200000,151680.57
1711342800000,154985.64
1711346400000,158124.57999999
1711350000000,162378.88
1711353600000,155281.26999999
1711357200000,151653.94
1711360800000,144143.57
1711364400000,137785.57999999
1711368000000,135097.99
1711371600000,134664.76
1711375200000,133796.4
1711378800000,132167.5
1711382400000,131478.31
1711386000000,129802.27
1711389600000,129051.27
1711393200000,128105.41
1711396800000,127475.93
1711400400000,126994.26
1711404000000,127039.35
1711407600000,129016.64
1711411200000,126364.58
1711414800000,128139.68
1711418400000,128412.94
1711422000000,128431.52
1711425600000,129543.08
1711429200000,128473.18
1711432800000,127812.29
1711436400000,127215.81
1711440000000,125169.7
1711443600000,124619.87
1711447200000,125208.19
1711450800000,125237.81
1711454400000,125010.05
1711458000000,125037.4
1711461600000,126038.78
1711465200000,126335.83
1711468800000,128470.9
1711472400000,127447.17
1711476000000,130000.56
1711479600000,129089.54
1711483200000,128817.85
1711486800000,129470.86
1711490400000,129620.01
1711494000000,130739.88
1711497600000,130701.9
1711501200000,130320.47
1711504800000,130228.68
1711508400000,129919.92
1711512000000,129648.18
1711515600000,130289.41
1711519200000,130238.2
1711522800000,129831.16
1711526400000,131226.17
1711530000000,131577.71
1711533600000,131685.25
1711537200000,131809.42
1711540800000,131999.29999999
1711544400000,130177.03
1711548000000,124582.43
1711551600000,132100.94
1711555200000,132194.5
1711558800000,133006.4
1711562400000,133219.14
1711566000000,133172.25
1711569600000,133760.6
1711573200000,135087.6
1711576800000,135774.04999999
1711580400000,134991.66
1711584000000,134616.54999999
1711587600000,139005.85
1711591200000,138078.0
1711594800000,139704.92
1711598400000,139201.84
1711602000000,139016.79
1711605600000,139454.97
1711609200000,140018.06
1711612800000,140493.32999999
1711616400000,140300.28
1711620000000,140249.85999999
1711623600000,140384.6
1711627200000,140738.26999999
1711630800000,140648.26999999
1711634400000,140088.71
1711638000000,140630.35
1711641600000,140578.41
1711645200000,140311.75
1711648800000,140434.29
1711652400000,139474.76999999
1711656000000,139207.06
1711659600000,139273.92
1711663200000,139484.54
1711666800000,141430.2
1711670400000,141814.57
1711674000000,143488.75
1711677600000,146116.4
1711681200000,146536.45
1711684800000,151155.46
1711688400000,153225.95
1711692000000,152181.09
1711695600000,154915.71
1711699200000,155886.79999999
1711702800000,154266.4
1711706400000,157226.34
1711710000000,157870.91
1711713600000,159817.79
1711717200000,156857.07
1711720800000,156631.92
1711724400000,156125.5
1711728000000,153948.96
1711731600000,153678.25
1711735200000,153978.82999999
1711738800000,153544.06
1711742400000,154046.38
1711746000000,153834.57
1711749600000,153762.98
1711753200000,152840.25
1711756800000,150304.23
1711760400000,149565.53
1711764000000,146396.48
1711767600000,145055.94
1711771200000,144249.79
1711774800000,144942.46
1711778400000,144153.31
1711782000000,143065.85999999
1711785600000,139359.07999999
1711789200000,131429.26
1711792800000,131779.93
1711796400000,132589.22
1711800000000,132506.34
1711803600000,131916.22
1711807200000,132231.59
1711810800000,132341.51999999
1711814400000,131707.59
1711818000000,131684.89
1711821600000,131949.47
1711825200000,132150.23
1711828800000,132171.2
1711832400000,132233.88
1711836000000,132046.14
1711839600000,131129.31
1711843200000,130468.61
1711846800000,129955.12
1711850400000,129622.36
1711854000000,129351.7
1711857600000,129582.04
1711861200000,129393.54
1711864800000,128995.52
1711868400000,129014.93
1711872000000,129204.11
1711875600000,129813.48
1711879200000,129898.06
1711882800000,129805.69
1711886400000,129687.1
1711890000000,129605.6
1711893600000,129312.75
1711897200000,129258.6
1711900800000,128453.18
1711904400000,128545.97
1711908000000,128498.09
1711911600000,127791.61
1711915200000,127864.89
1711918800000,127609.16
1711922400000,127531.62
1711926000000,127539.01
1711929600000,127694.03
1711933200000,128408.88
1711936800000,128343.01
1711940400000,128232.86
1711944000000,128377.19
1711947600000,127554.34
1711951200000,131237.35
1711954800000,132886.7
1711958400000,126905.77
1711962000000,125657.37
1711965600000,125766.92
1711969200000,125841.99
1711972800000,124829.78
1711976400000,124559.27
1711980000000,125687.98
1711983600000,126350.91
1711987200000,125987.49
1711990800000,124878.42
1711994400000,123955.64
1711998000000,123727.0
1712001600000,123037.84
1712005200000,123239.9
1712008800000,123015.67
1712012400000,123234.95
1712016000000,123419.82
1712019600000,123103.56
1712023200000,125890.57
1712026800000,127845.4
1712030400000,129197.95
1712034000000,131453.22
1712037600000,134913.12
1712041200000,134521.37
1712044800000,134543.62
1712048400000,135169.29
1712052000000,135244.64
1712055600000,134650.85
1712059200000,136835.94
1712062800000,136974.64
1712066400000,138095.76
1712070000000,138998.43
1712073600000,138944.85999999
1712077200000,139666.31
1712080800000,139694.41
1712084400000,140476.71
1712088000000,140351.88
1712091600000,141892.57999999
