ts_ms,oi
1713729600000,3196071.9
1713733200000,3166048.1
1713736800000,3157788.8
1713740400000,3159181.2
1713744000000,3179456.0
1713747600000,3176023.1
1713751200000,3247139.0
1713754800000,3298704.0
1713758400000,3229375.9
1713762000000,3264513.3
1713765600000,3287761.3
1713769200000,3386170.2
1713772800000,3339528.9
1713776400000,3301049.0
1713780000000,3317038.7
1713783600000,3347424.6
1713787200000,3265987.3
1713790800000,3349775.6
1713794400000,3215233.8
1713798000000,3202747.0
1713801600000,3165271.3
1713805200000,3129929.5
1713808800000,3129276.5
1713812400000,3133389.5
1713816000000,3125189.7
1713819600000,3175957.9
1713823200000,3195443.2
1713826800000,3344093.3
1713830400000,3326624.4
1713834000000,3357798.7
1713837600000,3352363.5
1713841200000,3347713.0
1713844800000,3295874.8
1713848400000,3268003.2
1713852000000,3279543.6
1713855600000,3292085.5
1713859200000,3274042.3
1713862800000,3268749.4
1713866400000,3277698.2
1713870000000,3283818.7
1713873600000,3256561.6
1713877200000,3265512.0
1713880800000,3311264.8
1713884400000,3425900.9
1713888000000,3408932.0
1713891600000,3398719.0
1713895200000,3402165.1
1713898800000,3404432.0
1713902400000,3396870.9
1713906000000,3376185.1
1713909600000,3377395.7
1713913200000,3382811.2
1713916800000,3397302.9
1713920400000,3414810.0
1713924000000,3363358.6
1713927600000,3389285.6
1713931200000,3425568.2
1713934800000,3431320.5
1713938400000,3422921.4
1713942000000,3421387.6
1713945600000,3411055.6
1713949200000,3427119.6
1713952800000,3386768.2
1713956400000,3407639.9
1713960000000,3414269.0
1713963600000,3449735.2
1713967200000,3451867.9
1713970800000,3434683.6
1713974400000,3482509.1
1713978000000,3484906.4
1713981600000,3487603.7
1713985200000,3427720.6
1713988800000,3385885.9
1713992400000,3397175.0
1713996000000,3510434.3
1713999600000,3464977.5
1714003200000,3456994.4
1714006800000,3531423.5
1714010400000,3504389.8
1714014000000,3495498.1
1714017600000,3502837.3
1714021200000,3483796.4
1714024800000,3502100.0
1714028400000,3450274.7
1714032000000,3399407.8
1714035600000,3389015.0
1714039200000,3397072.4
1714042800000,3290893.6
1714046400000,3293962.6
1714050000000,3286833.4
1714053600000,3404922.7
1714057200000,3425856.2
1714060800000,3492124.1
1714064400000,3541918.0
1714068000000,3536160.5
1714071600000,3513027.0
1714075200000,3502658.8
1714078800000,3537554.9
1714082400000,3584275.0
1714086000000,3601941.6
1714089600000,3602542.4
1714093200000,3606523.4
1714096800000,3564722.1
1714100400000,3580386.7
1714104000000,3564459.5
1714107600000,3571729.2
1714111200000,3593551.0
1714114800000,3607375.6
1714118400000,3611613.2
1714122000000,3626628.2
1714125600000,3632872.4
1714129200000,3647380.8
1714132800000,3662064.0
1714136400000,3655031.2
1714140000000,3591713.3
1714143600000,3582573.4
1714147200000,3590657.6
1714150800000,3617814.6
1714154400000,3625707.5
1714158000000,3638532.0
1714161600000,3624786.9
1714165200000,3599016.9
1714168800000,3610594.0
1714172400000,3571351.0
1714176000000,3561331.3
1714179600000,3523530.9
1714183200000,3512146.6
1714186800000,3500069.0
1714190400000,3464979.1
1714194000000,3461476.4
1714197600000,3459727.0
1714201200000,3522962.7
1714204800000,3536358.6
1714208400000,3507530.7
1714212000000,3482478.6
1714215600000,3476831.0
1714219200000,3462744.3
1714222800000,3448996.7
1714226400000,3432632.5
1714230000000,3433023.5
1714233600000,3425490.4
1714237200000,3409892.8
1714240800000,3377520.7
1714244400000,3356035.2
1714248000000,3342424.9
1714251600000,3318314.4
1714255200000,3336090.2
1714258800000,3345472.7
1714262400000,3352303.9
1714266000000,3345759.2
1714269600000,3346695.5
1714273200000,3364920.9
1714276800000,3360997.1
1714280400000,3361607.3
1714284000000,3370584.1
1714287600000,3375950.4
1714291200000,3390843.9
1714294800000,3389091.0
1714298400000,3377481.6
1714302000000,3374523.4
1714305600000,3402815.0
1714309200000,3422643.8
1714312800000,3399697.3
1714316400000,3395232.6
1714320000000,3383422.3
1714323600000,3356838.5
1714327200000,3350126.2
1714330800000,3324829.1
1714334400000,3321935.8
1714338000000,3328718.0
1714341600000,3320576.0
1714345200000,3317308.0
1714348800000,3261466.8
1714352400000,3272141.8
1714356000000,3263460.8
1714359600000,3312977.9
1714363200000,3283815.8
1714366800000,3256509.3
1714370400000,3258422.0
1714374000000,3280109.7
1714377600000,3268590.5
1714381200000,3283423.7
1714384800000,3370979.5
1714388400000,3304070.3
1714392000000,3310372.8
1714395600000,3343489.7
1714399200000,3307564.7
1714402800000,3300870.2
1714406400000,3308036.3
1714410000000,3263868.7
1714413600000,3299892.1
1714417200000,3308620.9
1714420800000,3420864.9
1714424400000,3402780.1
1714428000000,3371438.9
1714431600000,3355677.8
1714435200000,3361061.7
1714438800000,3345614.3
1714442400000,3282267.1
1714446000000,3353963.7
1714449600000,3339086.7
1714453200000,3361218.9
1714456800000,3371348.3
1714460400000,3373220.4
1714464000000,3377557.9
1714467600000,3254003.6
1714471200000,3293204.7
1714474800000,3290272.3
1714478400000,3305899.2
1714482000000,3342150.5
1714485600000,3420052.4
1714489200000,3347661.4
1714492800000,3393706.8
1714496400000,3387986.2
1714500000000,3359028.4
1714503600000,3382893.4
1714507200000,3389355.6
1714510800000,3340064.2
1714514400000,3361158.3
1714518000000,3413158.6
1714521600000,3389969.0
1714525200000,3345441.1
1714528800000,3374646.7
1714532400000,3343873.5
1714536000000,3353318.9
1714539600000,3357378.2
1714543200000,3364750.2
1714546800000,3372311.1
1714550400000,3305508.2
1714554000000,3328978.0
1714557600000,3360625.7
1714561200000,3355064.8
1714564800000,3356034.6
1714568400000,3360123.9
1714572000000,3345107.1
1714575600000,3308083.5
1714579200000,3265585.4
1714582800000,3235826.5
1714586400000,3249427.1
1714590000000,3272173.8
1714593600000,3187523.1
1714597200000,3200210.2
1714600800000,3248942.4
1714604400000,3252771.3
1714608000000,3228974.6
1714611600000,3232855.3
1714615200000,3208174.4
1714618800000,3216697.3
1714622400000,3223078.4
1714626000000,3217302.9
1714629600000,3253069.8
1714633200000,3253865.2
1714636800000,3308141.6
1714640400000,3351739.6
1714644000000,3380752.2
1714647600000,3395614.7
