ts_ms,open_interest
1764324000000,56636.57900000
1764327600000,56722.19700000
1764331200000,56932.89900000
1764334800000,57124.38500000
1764338400000,56542.55500000
1764342000000,55188.12000000
1764345600000,55126.92200000
1764349200000,56282.34400000
1764352800000,55562.58500000
1764356400000,55758.99100000
1764360000000,55655.62900000
1764363600000,55742.40300000
1764367200000,55432.40100000
1764370800000,55071.88800000
1764374400000,54860.45400000
1764378000000,54818.97600000
1764381600000,54875.46000000
1764385200000,55023.20900000
1764388800000,55063.42700000
1764392400000,55049.74700000
1764396000000,55046.15600000
1764399600000,55022.93400000
1764403200000,55101.65200000
1764406800000,54949.12600000
1764410400000,54993.00800000
1764414000000,55268.88300000
1764417600000,55253.05200000
1764421200000,55726.04400000
1764424800000,55784.98200000
1764428400000,55671.17400000
1764432000000,55703.02200000
1764435600000,55603.52900000
1764439200000,55324.94900000
1764442800000,56086.24100000
1764446400000,55303.87200000
1764450000000,55233.17200000
1764453600000,55296.84400000
1764457200000,55158.15800000
1764460800000,55162.87800000
1764464400000,55183.12000000
1764468000000,55166.12800000
1764471600000,55158.64100000
1764475200000,55175.88900000
1764478800000,55326.72100000
1764482400000,55246.37200000
1764486000000,55273.39300000
1764489600000,55526.11500000
1764493200000,55256.25000000
1764496800000,55656.65900000
1764500400000,55637.54000000
1764504000000,55583.07500000
1764507600000,55641.30800000
1764511200000,55426.29800000
1764514800000,55409.55700000
1764518400000,55390.45700000
1764522000000,55386.94600000
1764525600000,55310.15500000
1764529200000,55236.18000000
1764532800000,55233.83200000
1764536400000,55035.93400000
1764540000000,54730.93300000
1764543600000,54998.44300000
1764547200000,54739.88100000
1764550800000,54559.50300000
1764554400000,55474.20800000
1764558000000,55170.08800000
1764561600000,55755.98100000
1764565200000,55659.04400000
1764568800000,56162.48000000
1764572400000,57152.74700000
1764576000000,57765.11900000
1764579600000,57651.13500000
1764583200000,57236.19900000
1764586800000,57099.63400000
1764590400000,57225.38300000
1764594000000,57294.30500000
